#,Qualidade,Prioridade,İşletme adı,Kategori,Bairro,Google Maps linki,Telefon/WhatsApp,Website,Instagram,Google puanı,Yorum sayısı,Gözle görülür problem,Satılabilecek hizmet,İlk mesaj PT-BR
11,A,8,Valter's Fitness,Academia,-,https://www.google.com/maps/search/?api=1&query=Valter%27s%20Fitness%20Salvador%20BA,+55 71 3035-4328,Yok,Bulunamadı,Doğrulanacak,Doğrulanacak,Website não encontrado; Instagram não identificado; Online agendamento/lead capture provável ausente,Landing page + agendamento/WhatsApp automático + campanhas locais,"Olá, tudo bem? Vi o Valter's Fitness e acho que dá para melhorar a chegada de clientes pelo WhatsApp com agendamento simples, link rastreável e mensagens automáticas. Posso te mandar uma ideia curta?"
12,A,8,Crescer,Clínica / Consultório,-,https://www.google.com/maps/search/?api=1&query=Crescer%20Salvador%20BA,+55 71 3264 5503,Yok,Bulunamadı,Doğrulanacak,Doğrulanacak,Website não encontrado; Instagram não identificado; Online agendamento/lead capture provável ausente,Landing page + WhatsApp/rendez-vous automático + Google Business/SEO local,"Olá, tudo bem? Vi o Crescer em Salvador e notei uma oportunidade de captar mais pacientes pelo Google/WhatsApp com uma landing page simples, CTA claro e pré-atendimento automático. Posso te enviar uma sugestão rápida?"
13,A,8,Fisioclin,Clínica / Consultório,-,https://www.google.com/maps/search/?api=1&query=Fisioclin%20Salvador%20BA,+55 71 3245 4374,Yok,Bulunamadı,Doğrulanacak,Doğrulanacak,Website não encontrado; Instagram não identificado; Online agendamento/lead capture provável ausente,Landing page + WhatsApp/rendez-vous automático + Google Business/SEO local,"Olá, tudo bem? Vi o Fisioclin em Salvador e notei uma oportunidade de captar mais pacientes pelo Google/WhatsApp com uma landing page simples, CTA claro e pré-atendimento automático. Posso te enviar uma sugestão rápida?"
14,A,8,Training Center,Academia,-,https://www.google.com/maps/search/?api=1&query=Training%20Center%20Salvador%20BA,+55 71 3264 4669,Yok,Bulunamadı,Doğrulanacak,Doğrulanacak,Website não encontrado; Instagram não identificado; Online agendamento/lead capture provável ausente,Landing page + agendamento/WhatsApp automático + campanhas locais,"Olá, tudo bem? Vi o Training Center e acho que dá para melhorar a chegada de clientes pelo WhatsApp com agendamento simples, link rastreável e mensagens automáticas. Posso te mandar uma ideia curta?"
15,A,8,Sofísio,Clínica / Consultório,-,https://www.google.com/maps/search/?api=1&query=Sof%C3%ADsio%20Salvador%20BA,+55 71 3235 0490,Yok,Bulunamadı,Doğrulanacak,Doğrulanacak,Website não encontrado; Instagram não identificado; Online agendamento/lead capture provável ausente,Landing page + WhatsApp/rendez-vous automático + Google Business/SEO local,"Olá, tudo bem? Vi o Sofísio em Salvador e notei uma oportunidade de captar mais pacientes pelo Google/WhatsApp com uma landing page simples, CTA claro e pré-atendimento automático. Posso te enviar uma sugestão rápida?"
16,A,8,Escola Lápis de Cor,Escola / Curso,Pituba,https://www.google.com/maps/search/?api=1&query=Escola%20L%C3%A1pis%20de%20Cor%20Salvador%20BA,Bulunamadı,Yok,Bulunamadı,Doğrulanacak,Doğrulanacak,Website não encontrado; Telefone/WhatsApp não visível no OSM; Instagram não identificado,Website/landing + WhatsApp automação + Google Business,"Olá, tudo bem? Vi a Escola Lápis de Cor em Salvador e percebi uma oportunidade de melhorar a captação de interessados pelo Google/WhatsApp com página simples e formulário/atendimento automático. Posso te enviar uma ideia objetiva?"
17,A,8,Escola Colmeia,Escola / Curso,Pituba,https://www.google.com/maps/search/?api=1&query=Escola%20Colmeia%20Salvador%20BA,Bulunamadı,Yok,Bulunamadı,Doğrulanacak,Doğrulanacak,Website não encontrado; Telefone/WhatsApp não visível no OSM; Instagram não identificado,Website/landing + WhatsApp automação + Google Business,"Olá, tudo bem? Vi a Escola Colmeia em Salvador e percebi uma oportunidade de melhorar a captação de interessados pelo Google/WhatsApp com página simples e formulário/atendimento automático. Posso te enviar uma ideia objetiva?"
18,A,8,Barra Fitness,Academia,-,https://www.google.com/maps/search/?api=1&query=Barra%20Fitness%20Salvador%20BA,Bulunamadı,Yok,Bulunamadı,Doğrulanacak,Doğrulanacak,Website não encontrado; Telefone/WhatsApp não visível no OSM; Instagram não identificado,Landing page + agendamento/WhatsApp automático + campanhas locais,"Olá, tudo bem? Vi o Barra Fitness e acho que dá para melhorar a chegada de clientes pelo WhatsApp com agendamento simples, link rastreável e mensagens automáticas. Posso te mandar uma ideia curta?"
19,B,7,Supermercado Apipema,Loja local,-,https://www.google.com/maps/search/?api=1&query=Supermercado%20Apipema%20Salvador%20BA,+55 71 2137 0384,Yok,Bulunamadı,Doğrulanacak,Doğrulanacak,Website não encontrado; Instagram não identificado; WhatsApp sem funil/CTA rastreável,Catálogo/landing + WhatsApp atendimento + Google Business,"Olá, tudo bem? Vi a Supermercado Apipema em Salvador e percebi uma oportunidade simples de melhorar a captação de clientes pelo WhatsApp/Google. Eu trabalho com landing pages, automação de WhatsApp e ajustes rápidos de presença digital. Posso te enviar uma ideia objetiva para aumentar os pedidos/contatos sem complicar?"
20,B,7,Di Liana,Restaurante / Pizzaria,-,https://www.google.com/maps/search/?api=1&query=Di%20Liana%20Salvador%20BA,+55 71 33311266,Yok,Bulunamadı,Doğrulanacak,Doğrulanacak,Website não encontrado; Instagram não identificado; Menu/catálogo online provável ausente,Cardápio digital + WhatsApp pedidos + Google Business + Instagram CTA,"Olá, tudo bem? Vi o Di Liana em Salvador e percebi uma oportunidade de transformar WhatsApp/Google em mais pedidos, com cardápio/CTA mais direto e acompanhamento automático. Posso te mandar uma ideia rápida e objetiva?"
21,B,7,Liz Lakshmi,Salão / Barbearia,-,https://www.google.com/maps/search/?api=1&query=Liz%20Lakshmi%20Salvador%20BA,+55 7132470333,Yok,Bulunamadı,Doğrulanacak,Doğrulanacak,Website não encontrado; Instagram não identificado; Online agendamento/lead capture provável ausente,Landing page + agendamento/WhatsApp automático + campanhas locais,"Olá, tudo bem? Vi o Liz Lakshmi e acho que dá para melhorar a chegada de clientes pelo WhatsApp com agendamento simples, link rastreável e mensagens automáticas. Posso te mandar uma ideia curta?"
22,B,7,Cantina Volpi,Restaurante / Pizzaria,Jardim Apipema,https://www.google.com/maps/search/?api=1&query=Cantina%20Volpi%20Salvador%20BA,+55-71-3332-6677,Yok,Bulunamadı,Doğrulanacak,Doğrulanacak,Website não encontrado; Instagram não identificado; Menu/catálogo online provável ausente,Cardápio digital + WhatsApp pedidos + Google Business + Instagram CTA,"Olá, tudo bem? Vi o Cantina Volpi em Salvador e percebi uma oportunidade de transformar WhatsApp/Google em mais pedidos, com cardápio/CTA mais direto e acompanhamento automático. Posso te mandar uma ideia rápida e objetiva?"
23,B,7,Red,Restaurante / Pizzaria,-,https://www.google.com/maps/search/?api=1&query=Red%20Salvador%20BA,+55 71 98343-2622,Yok,Bulunamadı,Doğrulanacak,Doğrulanacak,Website não encontrado; Instagram não identificado; Menu/catálogo online provável ausente,Cardápio digital + WhatsApp pedidos + Google Business + Instagram CTA,"Olá, tudo bem? Vi o Red em Salvador e percebi uma oportunidade de transformar WhatsApp/Google em mais pedidos, com cardápio/CTA mais direto e acompanhamento automático. Posso te mandar uma ideia rápida e objetiva?"
24,B,7,Empório Bouchon,Restaurante / Pizzaria,-,https://www.google.com/maps/search/?api=1&query=Emp%C3%B3rio%20Bouchon%20Salvador%20BA,+55 71 999990180,Yok,Bulunamadı,Doğrulanacak,Doğrulanacak,Website não encontrado; Instagram não identificado; Menu/catálogo online provável ausente,Cardápio digital + WhatsApp pedidos + Google Business + Instagram CTA,"Olá, tudo bem? Vi o Empório Bouchon em Salvador e percebi uma oportunidade de transformar WhatsApp/Google em mais pedidos, com cardápio/CTA mais direto e acompanhamento automático. Posso te mandar uma ideia rápida e objetiva?"
25,B,7,Cremonini,Restaurante / Pizzaria,-,https://www.google.com/maps/search/?api=1&query=Cremonini%20Salvador%20BA,+55 71 99694 2032,Yok,Bulunamadı,Doğrulanacak,Doğrulanacak,Website não encontrado; Instagram não identificado; Menu/catálogo online provável ausente,Cardápio digital + WhatsApp pedidos + Google Business + Instagram CTA,"Olá, tudo bem? Vi o Cremonini em Salvador e percebi uma oportunidade de transformar WhatsApp/Google em mais pedidos, com cardápio/CTA mais direto e acompanhamento automático. Posso te mandar uma ideia rápida e objetiva?"
26,B,7,Farmácia da Praça,Farmácia,-,https://www.google.com/maps/search/?api=1&query=Farm%C3%A1cia%20da%20Pra%C3%A7a%20Salvador%20BA,+55 71 34600933,Yok,Bulunamadı,Doğrulanacak,Doğrulanacak,Website não encontrado; Instagram não identificado; WhatsApp sem funil/CTA rastreável,Catálogo/landing + WhatsApp atendimento + Google Business,"Olá, tudo bem? Vi a Farmácia da Praça em Salvador e percebi uma oportunidade simples de melhorar a captação de clientes pelo WhatsApp/Google. Eu trabalho com landing pages, automação de WhatsApp e ajustes rápidos de presença digital. Posso te enviar uma ideia objetiva para aumentar os pedidos/contatos sem complicar?"
27,B,7,Maison Beleza,Salão / Barbearia,Jardim Apipema,https://www.google.com/maps/search/?api=1&query=Maison%20Beleza%20Salvador%20BA,+55-71-3247 4439,Yok,Bulunamadı,Doğrulanacak,Doğrulanacak,Website não encontrado; Instagram não identificado; Online agendamento/lead capture provável ausente,Landing page + agendamento/WhatsApp automático + campanhas locais,"Olá, tudo bem? Vi o Maison Beleza e acho que dá para melhorar a chegada de clientes pelo WhatsApp com agendamento simples, link rastreável e mensagens automáticas. Posso te mandar uma ideia curta?"
28,B,7,Dona Pizza,Restaurante / Pizzaria,-,https://www.google.com/maps/search/?api=1&query=Dona%20Pizza%20Salvador%20BA,+55 71 3023 0596,Yok,Bulunamadı,Doğrulanacak,Doğrulanacak,Website não encontrado; Instagram não identificado; Menu/catálogo online provável ausente,Cardápio digital + WhatsApp pedidos + Google Business + Instagram CTA,"Olá, tudo bem? Vi o Dona Pizza em Salvador e percebi uma oportunidade de transformar WhatsApp/Google em mais pedidos, com cardápio/CTA mais direto e acompanhamento automático. Posso te mandar uma ideia rápida e objetiva?"
29,B,7,Gergelim,Restaurante / Pizzaria,-,https://www.google.com/maps/search/?api=1&query=Gergelim%20Salvador%20BA,+55 71 3240-6592,Yok,Bulunamadı,Doğrulanacak,Doğrulanacak,Website não encontrado; Instagram não identificado; Menu/catálogo online provável ausente,Cardápio digital + WhatsApp pedidos + Google Business + Instagram CTA,"Olá, tudo bem? Vi o Gergelim em Salvador e percebi uma oportunidade de transformar WhatsApp/Google em mais pedidos, com cardápio/CTA mais direto e acompanhamento automático. Posso te mandar uma ideia rápida e objetiva?"
30,B,7,Grão,Restaurante / Pizzaria,-,https://www.google.com/maps/search/?api=1&query=Gr%C3%A3o%20Salvador%20BA,+55 71 3240-1644,Yok,Bulunamadı,Doğrulanacak,Doğrulanacak,Website não encontrado; Instagram não identificado; Menu/catálogo online provável ausente,Cardápio digital + WhatsApp pedidos + Google Business + Instagram CTA,"Olá, tudo bem? Vi o Grão em Salvador e percebi uma oportunidade de transformar WhatsApp/Google em mais pedidos, com cardápio/CTA mais direto e acompanhamento automático. Posso te mandar uma ideia rápida e objetiva?"
31,B,7,Brisa Restaurante Natural,Restaurante / Pizzaria,-,https://www.google.com/maps/search/?api=1&query=Brisa%20Restaurante%20Natural%20Salvador%20BA,+55 71 3248-3400,Yok,Bulunamadı,Doğrulanacak,Doğrulanacak,Website não encontrado; Instagram não identificado; Menu/catálogo online provável ausente,Cardápio digital + WhatsApp pedidos + Google Business + Instagram CTA,"Olá, tudo bem? Vi o Brisa Restaurante Natural em Salvador e percebi uma oportunidade de transformar WhatsApp/Google em mais pedidos, com cardápio/CTA mais direto e acompanhamento automático. Posso te mandar uma ideia rápida e objetiva?"
32,B,7,Mary Modas,Loja local,-,https://www.google.com/maps/search/?api=1&query=Mary%20Modas%20Salvador%20BA,+55 71 30427997,Yok,Bulunamadı,Doğrulanacak,Doğrulanacak,Website não encontrado; Instagram não identificado; WhatsApp sem funil/CTA rastreável,Catálogo/landing + WhatsApp atendimento + Google Business,"Olá, tudo bem? Vi a Mary Modas em Salvador e percebi uma oportunidade simples de melhorar a captação de clientes pelo WhatsApp/Google. Eu trabalho com landing pages, automação de WhatsApp e ajustes rápidos de presença digital. Posso te enviar uma ideia objetiva para aumentar os pedidos/contatos sem complicar?"
33,B,7,Nyde Stylu's,Loja local,-,https://www.google.com/maps/search/?api=1&query=Nyde%20Stylu%27s%20Salvador%20BA,+55 71 985009800,Yok,Bulunamadı,Doğrulanacak,Doğrulanacak,Website não encontrado; Instagram não identificado; WhatsApp sem funil/CTA rastreável,Catálogo/landing + WhatsApp atendimento + Google Business,"Olá, tudo bem? Vi a Nyde Stylu's em Salvador e percebi uma oportunidade simples de melhorar a captação de clientes pelo WhatsApp/Google. Eu trabalho com landing pages, automação de WhatsApp e ajustes rápidos de presença digital. Posso te enviar uma ideia objetiva para aumentar os pedidos/contatos sem complicar?"
34,B,7,Casa de Pedra,Restaurante / Pizzaria,-,https://www.google.com/maps/search/?api=1&query=Casa%20de%20Pedra%20Salvador%20BA,+55 71 30336262;+55 71 94041011;+55 71 87532845,Yok,Bulunamadı,Doğrulanacak,Doğrulanacak,Website não encontrado; Instagram não identificado; Menu/catálogo online provável ausente,Cardápio digital + WhatsApp pedidos + Google Business + Instagram CTA,"Olá, tudo bem? Vi o Casa de Pedra em Salvador e percebi uma oportunidade de transformar WhatsApp/Google em mais pedidos, com cardápio/CTA mais direto e acompanhamento automático. Posso te mandar uma ideia rápida e objetiva?"
35,B,7,Peg Pizza,Restaurante / Pizzaria,-,https://www.google.com/maps/search/?api=1&query=Peg%20Pizza%20Salvador%20BA,+55 71 3018-6333,Yok,Bulunamadı,Doğrulanacak,Doğrulanacak,Website não encontrado; Instagram não identificado; Menu/catálogo online provável ausente,Cardápio digital + WhatsApp pedidos + Google Business + Instagram CTA,"Olá, tudo bem? Vi o Peg Pizza em Salvador e percebi uma oportunidade de transformar WhatsApp/Google em mais pedidos, com cardápio/CTA mais direto e acompanhamento automático. Posso te mandar uma ideia rápida e objetiva?"
36,B,7,Parador Z1,Restaurante / Pizzaria,-,https://www.google.com/maps/search/?api=1&query=Parador%20Z1%20Salvador%20BA,+55 71 3334-0549,Yok,Bulunamadı,Doğrulanacak,Doğrulanacak,Website não encontrado; Instagram não identificado; Menu/catálogo online provável ausente,Cardápio digital + WhatsApp pedidos + Google Business + Instagram CTA,"Olá, tudo bem? Vi o Parador Z1 em Salvador e percebi uma oportunidade de transformar WhatsApp/Google em mais pedidos, com cardápio/CTA mais direto e acompanhamento automático. Posso te mandar uma ideia rápida e objetiva?"
37,B,7,Casa de Tereza,Restaurante / Pizzaria,-,https://www.google.com/maps/search/?api=1&query=Casa%20de%20Tereza%20Salvador%20BA,+55 71 33293016,Yok,Bulunamadı,Doğrulanacak,Doğrulanacak,Website não encontrado; Instagram não identificado; Menu/catálogo online provável ausente,Cardápio digital + WhatsApp pedidos + Google Business + Instagram CTA,"Olá, tudo bem? Vi o Casa de Tereza em Salvador e percebi uma oportunidade de transformar WhatsApp/Google em mais pedidos, com cardápio/CTA mais direto e acompanhamento automático. Posso te mandar uma ideia rápida e objetiva?"
38,B,7,Studio S,Salão / Barbearia,-,https://www.google.com/maps/search/?api=1&query=Studio%20S%20Salvador%20BA,+55 71 3258 4227,Yok,Bulunamadı,Doğrulanacak,Doğrulanacak,Website não encontrado; Instagram não identificado; Online agendamento/lead capture provável ausente,Landing page + agendamento/WhatsApp automático + campanhas locais,"Olá, tudo bem? Vi o Studio S e acho que dá para melhorar a chegada de clientes pelo WhatsApp com agendamento simples, link rastreável e mensagens automáticas. Posso te mandar uma ideia curta?"
39,B,7,Nagô,Restaurante / Pizzaria,-,https://www.google.com/maps/search/?api=1&query=Nag%C3%B4%20Salvador%20BA,+55 71 30160505,Yok,Bulunamadı,Doğrulanacak,Doğrulanacak,Website não encontrado; Instagram não identificado; Menu/catálogo online provável ausente,Cardápio digital + WhatsApp pedidos + Google Business + Instagram CTA,"Olá, tudo bem? Vi o Nagô em Salvador e percebi uma oportunidade de transformar WhatsApp/Google em mais pedidos, com cardápio/CTA mais direto e acompanhamento automático. Posso te mandar uma ideia rápida e objetiva?"
40,B,7,Espaço Deluxe,Salão / Barbearia,-,https://www.google.com/maps/search/?api=1&query=Espa%C3%A7o%20Deluxe%20Salvador%20BA,+55 71 3264 5162,Yok,Bulunamadı,Doğrulanacak,Doğrulanacak,Website não encontrado; Instagram não identificado; Online agendamento/lead capture provável ausente,Landing page + agendamento/WhatsApp automático + campanhas locais,"Olá, tudo bem? Vi o Espaço Deluxe e acho que dá para melhorar a chegada de clientes pelo WhatsApp com agendamento simples, link rastreável e mensagens automáticas. Posso te mandar uma ideia curta?"
41,B,7,Electrogelar,Loja local,-,https://www.google.com/maps/search/?api=1&query=Electrogelar%20Salvador%20BA,+55 71 3267 8988,Yok,Bulunamadı,Doğrulanacak,Doğrulanacak,Website não encontrado; Instagram não identificado; WhatsApp sem funil/CTA rastreável,Catálogo/landing + WhatsApp atendimento + Google Business,"Olá, tudo bem? Vi a Electrogelar em Salvador e percebi uma oportunidade simples de melhorar a captação de clientes pelo WhatsApp/Google. Eu trabalho com landing pages, automação de WhatsApp e ajustes rápidos de presença digital. Posso te enviar uma ideia objetiva para aumentar os pedidos/contatos sem complicar?"
42,B,7,Pizzaria Don Basilico,Restaurante / Pizzaria,-,https://www.google.com/maps/search/?api=1&query=Pizzaria%20Don%20Basilico%20Salvador%20BA,+55 71 3488 2030,Yok,Bulunamadı,Doğrulanacak,Doğrulanacak,Website não encontrado; Instagram não identificado; Menu/catálogo online provável ausente,Cardápio digital + WhatsApp pedidos + Google Business + Instagram CTA,"Olá, tudo bem? Vi o Pizzaria Don Basilico em Salvador e percebi uma oportunidade de transformar WhatsApp/Google em mais pedidos, com cardápio/CTA mais direto e acompanhamento automático. Posso te mandar uma ideia rápida e objetiva?"
43,B,7,Heloísa Rios,Salão / Barbearia,-,https://www.google.com/maps/search/?api=1&query=Helo%C3%ADsa%20Rios%20Salvador%20BA,+55 71 3245 7081,Yok,Bulunamadı,Doğrulanacak,Doğrulanacak,Website não encontrado; Instagram não identificado; Online agendamento/lead capture provável ausente,Landing page + agendamento/WhatsApp automático + campanhas locais,"Olá, tudo bem? Vi o Heloísa Rios e acho que dá para melhorar a chegada de clientes pelo WhatsApp com agendamento simples, link rastreável e mensagens automáticas. Posso te mandar uma ideia curta?"
44,B,7,Pizza Marini,Restaurante / Pizzaria,-,https://www.google.com/maps/search/?api=1&query=Pizza%20Marini%20Salvador%20BA,+55 71 3245 3530,Yok,Bulunamadı,Doğrulanacak,Doğrulanacak,Website não encontrado; Instagram não identificado; Menu/catálogo online provável ausente,Cardápio digital + WhatsApp pedidos + Google Business + Instagram CTA,"Olá, tudo bem? Vi o Pizza Marini em Salvador e percebi uma oportunidade de transformar WhatsApp/Google em mais pedidos, com cardápio/CTA mais direto e acompanhamento automático. Posso te mandar uma ideia rápida e objetiva?"
45,B,7,Jack Navalhia Barbearia,Salão / Barbearia,-,https://www.google.com/maps/search/?api=1&query=Jack%20Navalhia%20Barbearia%20Salvador%20BA,+55 71 3036 1213,Yok,Bulunamadı,Doğrulanacak,Doğrulanacak,Website não encontrado; Instagram não identificado; Online agendamento/lead capture provável ausente,Landing page + agendamento/WhatsApp automático + campanhas locais,"Olá, tudo bem? Vi o Jack Navalhia Barbearia e acho que dá para melhorar a chegada de clientes pelo WhatsApp com agendamento simples, link rastreável e mensagens automáticas. Posso te mandar uma ideia curta?"
46,B,7,Caranguejo do Farol,Restaurante / Pizzaria,Barra,https://www.google.com/maps/search/?api=1&query=Caranguejo%20do%20Farol%20Salvador%20BA,Bulunamadı,Yok,Bulunamadı,Doğrulanacak,Doğrulanacak,Website não encontrado; Telefone/WhatsApp não visível no OSM; Instagram não identificado,Cardápio digital + WhatsApp pedidos + Google Business + Instagram CTA,"Olá, tudo bem? Vi o Caranguejo do Farol em Salvador e percebi uma oportunidade de transformar WhatsApp/Google em mais pedidos, com cardápio/CTA mais direto e acompanhamento automático. Posso te mandar uma ideia rápida e objetiva?"
47,B,7,Buonna Pizza,Restaurante / Pizzaria,Caminho das Árvores,https://www.google.com/maps/search/?api=1&query=Buonna%20Pizza%20Salvador%20BA,Bulunamadı,Yok,Bulunamadı,Doğrulanacak,Doğrulanacak,Website não encontrado; Telefone/WhatsApp não visível no OSM; Instagram não identificado,Cardápio digital + WhatsApp pedidos + Google Business + Instagram CTA,"Olá, tudo bem? Vi o Buonna Pizza em Salvador e percebi uma oportunidade de transformar WhatsApp/Google em mais pedidos, com cardápio/CTA mais direto e acompanhamento automático. Posso te mandar uma ideia rápida e objetiva?"
48,B,7,Barra Grill,Restaurante / Pizzaria,-,https://www.google.com/maps/search/?api=1&query=Barra%20Grill%20Salvador%20BA,Bulunamadı,Yok,Bulunamadı,Doğrulanacak,Doğrulanacak,Website não encontrado; Telefone/WhatsApp não visível no OSM; Instagram não identificado,Cardápio digital + WhatsApp pedidos + Google Business + Instagram CTA,"Olá, tudo bem? Vi o Barra Grill em Salvador e percebi uma oportunidade de transformar WhatsApp/Google em mais pedidos, com cardápio/CTA mais direto e acompanhamento automático. Posso te mandar uma ideia rápida e objetiva?"
